City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
545,Westport,US,2021-08-13 18:30:04,41.14,-73.36,98.28,59,1,1.01,clear sky
546,Orlovskiy,RU,2021-08-13 18:30:05,46.87,42.06,73.4,78,100,15.77,overcast clouds
547,Hobyo,SO,2021-08-13 18:30:06,5.35,48.53,76.64,87,100,26.4,overcast clouds
548,Belaya Gora,RU,2021-08-13 18:30:06,68.53,146.42,50.22,64,100,12.5,overcast clouds
549,Mount Gambier,AU,2021-08-13 18:27:01,-37.83,140.77,46.31,100,75,8.05,broken clouds
550,Hellin,ES,2021-08-13 18:30:07,38.51,-1.7,98.38,35,85,3.74,overcast clouds
551,Brasileia,BR,2021-08-13 18:30:07,-11.02,-68.75,82.85,44,0,8.05,clear sky
552,Freilassing,DE,2021-08-13 18:30:07,47.85,12.98,80.69,69,20,3.44,few clouds
553,Wasilla,US,2021-08-13 18:30:08,61.58,-149.44,56.93,92,90,0.0,overcast clouds
554,Santa Lucia,ES,2021-08-13 18:30:08,27.91,-15.54,71.76,65,20,28.77,few clouds
555,Vanimo,PG,2021-08-13 18:30:08,-2.67,141.3,76.59,91,100,5.64,overcast clouds
556,Usak,TR,2021-08-13 18:30:08,38.5,29.42,67.87,48,0,13.18,clear sky
557,Flinders,AU,2021-08-13 18:30:09,-34.58,150.86,49.05,79,0,1.01,clear sky
558,Niquelandia,BR,2021-08-13 18:25:43,-14.47,-48.46,94.86,14,3,3.74,clear sky
559,Cayenne,GF,2021-08-13 18:28:21,4.93,-52.33,79.09,86,75,1.01,broken clouds
560,Anamur,TR,2021-08-13 18:30:09,36.08,32.84,84.22,48,0,8.9,clear sky
561,Santa Cruz,BO,2021-08-13 18:27:41,-17.8,-63.17,76.46,27,75,13.8,broken clouds
562,Opole,PL,2021-08-13 18:30:09,50.5,18.0,77.58,60,100,3.89,overcast clouds
563,Temerloh,MY,2021-08-13 18:30:10,3.45,102.42,74.95,92,100,2.21,overcast clouds
564,Wenling,CN,2021-08-13 18:30:10,28.37,121.36,80.62,94,100,15.26,overcast clouds
565,Berlevag,NO,2021-08-13 18:30:10,70.86,29.09,52.09,92,100,8.32,overcast clouds
566,Pentecoste,BR,2021-08-13 18:28:05,-3.79,-39.27,79.68,26,51,8.16,broken clouds
567,Mahuva,IN,2021-08-13 18:30:11,21.09,71.76,80.42,79,100,12.01,overcast clouds
568,Floro,NO,2021-08-13 18:30:11,61.6,5.03,63.3,77,90,10.36,overcast clouds
569,Maiduguri,NG,2021-08-13 18:30:11,11.85,13.16,80.19,71,97,7.07,light rain
570,Balkhash,KZ,2021-08-13 18:30:11,46.84,74.98,61.05,68,100,19.04,overcast clouds
571,Biak,ID,2021-08-13 18:30:12,-0.91,122.88,75.15,88,80,8.14,broken clouds
572,Marsa Matruh,EG,2021-08-13 18:30:12,31.35,27.25,79.48,78,0,9.89,clear sky
573,Yangjiang,CN,2021-08-13 18:30:12,21.85,111.97,80.42,89,100,5.64,overcast clouds
574,Grand Gaube,MU,2021-08-13 18:26:39,-20.01,57.66,68.38,84,12,3.0,few clouds
575,Vredendal,ZA,2021-08-13 18:30:13,-31.67,18.5,55.0,38,0,10.69,clear sky
576,Roros,NO,2021-08-13 18:30:13,62.57,11.38,62.44,55,75,5.75,broken clouds
577,Port Lincoln,AU,2021-08-13 18:30:13,-34.73,135.87,50.31,86,0,6.67,clear sky
578,Varzea Da Palma,BR,2021-08-13 18:30:14,-17.6,-44.73,87.73,21,6,5.79,clear sky
579,Boysun,UZ,2021-08-13 18:30:14,38.21,67.2,71.24,29,0,9.84,clear sky
580,Taperoa,BR,2021-08-13 18:30:14,-7.21,-36.83,87.22,30,70,13.35,broken clouds
581,Orlik,RU,2021-08-13 18:30:15,52.52,99.82,52.61,90,13,1.92,few clouds
582,Mana,GF,2021-08-13 18:30:15,5.66,-53.78,83.32,77,19,11.88,few clouds
583,Inuvik,CA,2021-08-13 18:30:15,68.35,-133.72,43.66,93,90,9.22,moderate rain
584,Abakaliki,NG,2021-08-13 18:30:15,6.32,8.12,76.3,84,43,4.72,scattered clouds
585,Poquoson,US,2021-08-13 18:30:16,37.12,-76.35,97.09,62,20,11.5,few clouds
586,Santo Tomas,PH,2021-08-13 18:30:16,14.11,121.14,80.85,91,67,0.98,broken clouds
587,Excelsior Springs,US,2021-08-13 18:30:16,39.34,-94.23,82.94,57,1,4.61,clear sky
588,Visnes,NO,2021-08-13 18:30:17,59.36,5.22,60.85,82,75,8.05,broken clouds
589,Rockhampton,AU,2021-08-13 18:30:05,-23.38,150.5,58.89,88,0,8.05,clear sky
590,Bandar,ID,2021-08-13 18:27:49,2.05,99.75,74.23,97,90,2.21,overcast clouds
591,Acarau,BR,2021-08-13 18:25:28,-2.89,-40.12,85.5,58,14,20.29,few clouds
592,Sao Raimundo Das Mangabeiras,BR,2021-08-13 18:30:17,-7.02,-45.48,98.44,20,47,6.42,scattered clouds
593,Sebinkarahisar,TR,2021-08-13 18:30:17,40.29,38.42,58.14,79,100,5.77,overcast clouds
594,Darhan,MN,2021-08-13 18:30:18,49.49,105.92,60.4,94,100,0.89,overcast clouds
595,Ambilobe,MG,2021-08-13 18:30:18,-13.2,49.05,70.48,84,0,4.83,clear sky
596,Sibu,MY,2021-08-13 18:30:18,2.3,111.82,75.51,100,40,0.0,scattered clouds
597,Senanga,ZM,2021-08-13 18:30:18,-16.12,23.27,69.08,17,0,4.94,clear sky
598,Hofn,IS,2021-08-13 18:30:19,64.25,-15.21,53.62,87,75,3.44,broken clouds
599,Mattawa,US,2021-08-13 18:30:19,46.74,-119.9,89.56,15,6,3.27,clear sky
600,Tamsweg,AT,2021-08-13 18:30:19,47.13,13.81,73.76,84,100,2.86,overcast clouds
601,Salta,AR,2021-08-13 18:30:20,-24.79,-65.41,63.19,32,0,8.01,clear sky
602,Kailua,US,2021-08-13 18:30:20,21.4,-157.74,82.38,73,75,13.8,broken clouds
603,Karratha,AU,2021-08-13 18:30:20,-20.74,116.85,64.81,34,0,11.56,clear sky
604,Melo,UY,2021-08-13 18:30:20,-32.37,-54.18,55.8,74,100,9.75,overcast clouds
605,Hemsedal,NO,2021-08-13 18:30:21,60.86,8.55,56.32,80,97,2.01,light rain
606,Chicama,PE,2021-08-13 18:30:21,-7.84,-79.15,63.14,60,91,10.29,overcast clouds
607,Karachi,PK,2021-08-13 18:30:21,24.91,67.08,82.22,65,75,13.8,smoke
608,Sainte-Thecle,CA,2021-08-13 18:30:21,46.82,-72.5,84.79,46,41,14.56,scattered clouds
609,Luena,AO,2021-08-13 18:30:22,-11.78,19.92,61.81,17,0,4.21,clear sky
610,Koungou,YT,2021-08-13 18:30:22,-12.73,45.2,74.91,83,0,6.91,clear sky
611,Makasar,ID,2021-08-13 18:30:22,-5.14,119.42,78.85,61,20,11.5,few clouds
612,La Ronge,CA,2021-08-13 18:30:22,55.1,-105.28,71.85,46,40,5.75,scattered clouds
613,Birjand,IR,2021-08-13 18:30:23,32.87,59.22,79.27,15,0,0.0,clear sky
614,Koppang,NO,2021-08-13 18:30:23,61.57,11.06,56.35,93,100,6.53,overcast clouds
615,Novikovo,RU,2021-08-13 18:30:23,51.15,37.89,66.63,52,100,7.54,overcast clouds
616,La Ciotat,FR,2021-08-13 18:30:24,43.17,5.6,94.6,52,6,3.18,clear sky
617,Turiacu,BR,2021-08-13 18:30:24,-1.66,-45.37,78.53,92,100,7.23,overcast clouds
618,Luwuk,ID,2021-08-13 18:30:24,-0.95,122.79,76.12,91,91,6.08,overcast clouds
619,Meulaboh,ID,2021-08-13 18:30:25,4.14,96.13,74.25,96,100,5.14,light rain
620,Verkhoyansk,RU,2021-08-13 18:30:25,67.54,133.38,59.4,57,100,5.35,overcast clouds
621,Zayukovo,RU,2021-08-13 18:30:25,43.62,43.33,66.42,92,100,4.03,overcast clouds
622,Listvyagi,RU,2021-08-13 18:30:26,53.68,86.95,52.12,97,100,5.79,overcast clouds
623,Hokitika,NZ,2021-08-13 18:30:26,-42.72,170.97,51.8,78,100,16.37,overcast clouds
624,Kroya,ID,2021-08-13 18:30:26,-7.63,109.25,76.05,89,85,6.29,overcast clouds
625,Keningau,MY,2021-08-13 18:30:26,5.34,116.16,73.85,98,100,1.43,overcast clouds
626,Kendari,ID,2021-08-13 18:30:27,-3.94,122.5,72.64,95,15,3.67,few clouds
627,Kang,BW,2021-08-13 18:30:27,-23.68,22.79,57.15,25,4,4.52,clear sky
628,Hami,CN,2021-08-13 18:26:45,42.8,93.45,87.3,20,82,13.04,broken clouds
629,Benguela,AO,2021-08-13 18:30:27,-12.58,13.41,70.45,88,50,4.36,scattered clouds
630,Ivybridge,GB,2021-08-13 18:30:28,50.39,-3.92,67.46,87,10,10.92,clear sky
631,Ingham,US,2021-08-13 18:30:28,42.6,-84.38,83.05,60,40,8.05,scattered clouds
632,Kariba,ZW,2021-08-13 18:30:28,-16.52,28.8,71.02,32,0,5.46,clear sky
633,Benjamin Constant,BR,2021-08-13 18:30:28,-4.38,-70.03,82.53,78,75,4.61,broken clouds
634,Mabaruma,GY,2021-08-13 18:30:29,8.2,-59.78,87.8,70,40,18.41,scattered clouds
635,Eregli,TR,2021-08-13 18:30:29,37.51,34.05,71.1,52,85,8.68,overcast clouds
636,Kiyasovo,RU,2021-08-13 18:30:29,56.35,53.12,71.82,27,6,8.72,clear sky
637,Khuldabad,IN,2021-08-13 18:30:30,20.05,75.18,72.52,83,100,10.78,overcast clouds
638,Copala,MX,2021-08-13 18:30:30,16.65,-98.98,86.54,65,23,8.05,few clouds
639,Azangaro,PE,2021-08-13 18:30:30,-14.92,-70.22,60.53,14,0,8.28,clear sky
640,Staryy Nadym,RU,2021-08-13 18:30:31,65.61,72.68,57.18,97,100,4.9,overcast clouds
641,Bacolod,PH,2021-08-13 18:28:31,10.67,122.95,78.48,83,48,1.79,scattered clouds
642,Kudahuvadhoo,MV,2021-08-13 18:30:31,2.67,72.89,82.63,71,100,16.35,overcast clouds
643,Tatawin,TN,2021-08-13 18:30:31,32.93,10.45,99.48,36,5,10.07,clear sky
644,Youhao,CN,2021-08-13 18:30:32,47.87,128.83,54.36,96,5,1.59,clear sky
645,Lovozero,RU,2021-08-13 18:30:32,68.0,35.01,55.6,95,100,8.57,overcast clouds
646,Umm Lajj,SA,2021-08-13 18:30:32,25.02,37.27,91.09,46,0,8.57,clear sky
647,Coevorden,NL,2021-08-13 18:30:32,52.66,6.74,69.4,78,100,6.42,overcast clouds
648,Senigallia,IT,2021-08-13 18:30:33,43.71,13.22,87.28,66,26,4.61,scattered clouds
649,La Palma,US,2021-08-13 18:30:33,33.85,-118.05,98.11,60,20,1.99,few clouds
650,Vorukh,TJ,2021-08-13 18:30:33,39.85,70.58,65.41,44,6,4.56,clear sky
651,Elko,US,2021-08-13 18:30:34,41.0,-115.5,89.64,10,5,5.99,clear sky
652,Severnyy,RU,2021-08-13 18:30:34,50.68,36.55,69.84,56,0,6.71,clear sky
653,Antsohihy,MG,2021-08-13 18:30:34,-14.88,47.99,71.96,82,0,0.38,clear sky
654,Ostrov,RU,2021-08-13 18:30:35,57.34,28.35,60.53,79,89,6.55,overcast clouds
655,Caarapo,BR,2021-08-13 18:30:35,-22.63,-54.82,80.1,42,98,3.38,overcast clouds
656,Shuyskoye,RU,2021-08-13 18:30:35,59.37,41.03,57.4,83,100,13.38,overcast clouds
657,Chapleau,CA,2021-08-13 18:30:35,47.84,-83.4,62.69,59,75,8.05,broken clouds
658,Hohhot,CN,2021-08-13 18:30:36,40.81,111.65,61.09,77,20,4.47,few clouds
659,Bahia Blanca,AR,2021-08-13 18:30:36,-38.72,-62.27,61.86,32,0,13.51,clear sky
660,Christchurch,NZ,2021-08-13 18:27:56,-43.53,172.63,45.48,100,9,5.75,clear sky
661,General Teran,MX,2021-08-13 18:30:36,25.27,-99.68,95.86,30,0,8.21,clear sky
662,Luba,GQ,2021-08-13 18:30:37,3.46,8.55,77.92,82,24,3.94,few clouds
663,Sovetskiy,RU,2021-08-13 18:30:37,61.36,63.58,59.99,70,96,5.7,overcast clouds
664,Sakaraha,MG,2021-08-13 18:30:37,-22.9,44.53,60.37,67,0,4.92,clear sky
665,Sindou,BF,2021-08-13 18:30:38,10.67,-5.17,72.54,92,99,4.47,overcast clouds
666,Santa Isabel Do Rio Negro,BR,2021-08-13 18:30:38,-0.41,-65.02,84.36,64,100,2.86,light rain
667,Almeirim,BR,2021-08-13 18:30:38,-1.52,-52.58,81.86,84,61,4.03,broken clouds
668,Nemuro,JP,2021-08-13 18:30:39,43.32,145.57,56.3,75,86,6.35,overcast clouds
669,Nioro,GM,2021-08-13 18:30:39,13.35,-15.75,79.68,79,100,8.28,overcast clouds
670,Verkhnyaya Toyma,RU,2021-08-13 18:30:39,62.23,45.0,58.84,96,90,5.44,overcast clouds
671,Lamisahan,PH,2021-08-13 18:30:39,7.07,122.16,74.23,94,75,3.44,broken clouds
672,Kawambwa,ZM,2021-08-13 18:30:40,-9.79,29.08,65.77,26,0,2.46,clear sky
673,Paita,PE,2021-08-13 18:30:40,-5.09,-81.11,75.76,73,37,15.84,scattered clouds
674,Ostrovnoy,RU,2021-08-13 18:30:40,68.05,39.51,51.73,96,100,8.43,overcast clouds
675,Taranto,IT,2021-08-13 18:30:40,40.62,17.25,88.68,53,0,6.91,clear sky
676,Kidal,ML,2021-08-13 18:30:41,18.44,1.41,96.37,28,0,1.45,clear sky
677,Kaeo,NZ,2021-08-13 18:30:41,-35.1,173.78,48.33,96,93,4.72,overcast clouds
678,Buchanan,LR,2021-08-13 18:30:41,5.88,-10.05,77.34,75,100,11.52,overcast clouds
679,Iguape,BR,2021-08-13 18:30:42,-24.71,-47.56,61.54,94,100,14.38,overcast clouds
680,Lardos,GR,2021-08-13 18:30:42,36.09,28.02,89.42,64,0,9.69,clear sky
681,Margate,GB,2021-08-13 18:30:42,51.38,1.39,70.92,73,82,3.0,broken clouds
682,Yenagoa,NG,2021-08-13 18:30:43,4.92,6.26,76.03,83,16,4.83,few clouds
683,Axim,GH,2021-08-13 18:30:43,4.87,-2.24,76.42,78,100,8.37,overcast clouds
684,Lithakia,GR,2021-08-13 18:30:43,37.72,20.83,88.88,37,0,5.75,clear sky
685,Maragogi,BR,2021-08-13 18:30:43,-9.01,-35.22,76.19,73,8,10.67,clear sky
686,Port Keats,AU,2021-08-13 18:30:44,-14.25,129.55,72.41,38,0,9.4,clear sky
687,Nabire,ID,2021-08-13 18:30:44,-3.37,135.48,74.84,90,61,2.98,broken clouds
688,Arman,RU,2021-08-13 18:30:44,59.7,150.17,54.16,92,100,1.79,overcast clouds
689,Roberval,CA,2021-08-13 18:30:45,48.52,-72.23,84.65,83,75,6.91,broken clouds
690,Chalus,IR,2021-08-13 18:30:45,36.66,51.42,80.06,65,0,2.3,clear sky
691,Cuamba,MZ,2021-08-13 18:30:45,-14.8,36.54,74.14,33,56,3.94,broken clouds
692,Diapaga,BF,2021-08-13 18:30:46,12.07,1.79,73.27,93,100,3.85,overcast clouds
693,Manturovo,RU,2021-08-13 18:30:46,58.34,44.76,61.03,79,97,11.59,overcast clouds
694,Beaverlodge,CA,2021-08-13 18:30:46,55.22,-119.44,87.15,20,5,19.1,clear sky
695,Mato Verde,BR,2021-08-13 18:30:47,-15.4,-42.87,85.87,24,12,7.87,few clouds
696,Nizwa,OM,2021-08-13 18:30:47,22.93,57.53,93.06,35,100,6.38,overcast clouds
697,Torrevieja,ES,2021-08-13 18:30:47,37.98,-0.68,92.75,76,76,1.01,broken clouds
698,Nivala,FI,2021-08-13 18:30:48,63.92,24.97,64.69,82,8,3.53,clear sky
699,Mircea Voda,RO,2021-08-13 18:30:48,44.28,28.17,70.29,53,5,4.52,clear sky
700,Nevel,RU,2021-08-13 18:30:48,56.02,29.93,60.67,73,68,3.62,broken clouds
